name	count_reads_SRX	count_reads_ER14	count_reads_ER23	count_reads_ER16	count_reads_ER18	count_reads_ER17	count_reads_ER21	count_reads_ER13	count_reads_ER22	count_reads_ER15	count_reads_ER19	count_reads_ER12	count_reads_ER20	gene
ENST00000629359.2	0	0	0	0	0	0	0	0	0	0	0	0	0	MAGI2
ENST00000637441.1	0	0	0	0	0	0	0	0	0	0	0	0	0	MAGI2
ENST00000626691.2	0	0	0	0	0	0	0	0	0	0	0	0	0	MAGI2
ENST00000522391.3	0	0	0	0	0	0	0	0	0	0	0	0	0	MAGI2
ENST00000333891.14	0	0	0	0	0	0	0	0	0	0	0	0	0	PCLO
ENST00000423517.6	0	0	0	0	0	0	0	0	0	0	0	0	0	PCLO
ENST00000450689.7	3	0	0	0	0	0	0	0	0	0	0	0	0	ELAPOR2
ENST00000444627.5	3	0	0	0	0	0	0	0	0	0	0	0	0	ELAPOR2
ENST00000398204.8	2	0	0	0	0	0	0	0	0	0	0	0	0	ADAM22
ENST00000413139.2	2	0	0	0	0	0	0	0	0	0	0	0	0	ADAM22
ENST00000398201.8	2	0	0	0	0	0	0	0	0	0	0	0	0	ADAM22
ENST00000265727.11	2	0	0	0	0	0	0	0	0	0	0	0	0	ADAM22
ENST00000398209.7	2	0	0	0	0	0	0	0	0	0	0	0	0	ADAM22
ENST00000684002.1	2	0	0	0	0	0	0	0	0	0	0	0	0	ADAM22
ENST00000343529.9	0	0	0	0	0	0	0	0	0	0	0	0	0	RELN
ENST00000428762.6	0	0	0	0	0	0	0	0	0	0	0	0	0	RELN
ENST00000424685.3	0	0	0	0	0	0	0	0	0	0	0	0	0	RELN
ENST00000424859.7	0	0	0	0	0	0	0	0	0	0	0	0	0	LHFPL3
ENST00000405709.7	1	0	0	0	0	0	0	0	0	0	0	0	0	IMMP2L
ENST00000331762.7	1	0	0	0	0	0	0	0	0	0	0	0	0	IMMP2L
ENST00000452895.5	1	0	0	0	0	0	0	0	0	0	0	0	0	IMMP2L
ENST00000450877.5	1	0	0	0	0	0	0	0	0	0	0	0	0	IMMP2L
ENST00000428084.6	0	0	0	0	0	0	0	0	0	0	0	0	0	DOCK4
ENST00000437633.6	0	0	0	0	0	0	0	0	0	0	0	0	0	DOCK4
ENST00000703612.1	0	0	0	0	0	0	0	0	0	0	0	0	0	FOXP2
ENST00000703613.1	0	0	0	0	0	0	0	0	0	0	0	0	0	FOXP2
ENST00000703614.1	0	0	0	0	0	0	0	0	0	0	0	0	0	FOXP2
ENST00000703616.1	0	0	0	0	0	0	0	0	0	0	0	0	0	FOXP2
ENST00000635638.1	0	0	0	0	0	0	0	0	0	0	0	0	0	FOXP2
ENST00000634411.1	0	0	0	0	0	0	0	0	0	0	0	0	0	FOXP2
ENST00000430044.7	5	0	0	0	0	0	0	0	0	0	0	0	0	GALNT11
ENST00000275364.8	1	0	2	1	2	1	1	1	0	4	3	3	1	GNA12
ENST00000407904.7	1	0	2	1	2	1	1	1	0	4	3	3	1	GNA12
ENST00000407653.1	1	0	2	1	2	1	1	1	0	4	3	3	1	GNA12
ENST00000436587.7	28	0	0	0	0	0	0	0	0	0	0	0	0	C1GALT1
ENST00000399429.8	0	0	0	0	0	0	0	0	0	0	0	0	0	COL28A1
ENST00000463725.5	0	0	0	0	0	0	0	0	0	1	0	0	0	UMAD1
ENST00000682710.1	0	0	0	0	0	0	0	0	0	1	0	0	0	UMAD1
ENST00000469183.5	0	0	0	0	0	0	0	0	0	1	0	0	0	ENSG00000283549
ENST00000636849.1	0	0	0	0	0	0	0	0	0	1	0	0	0	UMAD1
ENST00000482067.3	0	0	0	0	0	0	0	0	0	1	0	0	0	UMAD1
ENST00000402384.8	0	27	15	14	31	15	12	17	24	18	17	22	20	ICA1
ENST00000406470.6	0	27	15	14	31	15	12	17	24	18	17	22	20	ICA1
ENST00000265577.11	0	27	15	14	31	15	12	17	24	18	17	22	20	ICA1
ENST00000396675.7	0	27	15	14	31	15	12	17	24	18	17	22	20	ICA1
ENST00000401396.5	0	27	15	14	31	15	12	17	24	18	17	22	20	ICA1
ENST00000407906.5	0	27	15	14	31	15	12	17	24	18	17	22	20	ICA1
ENST00000407010.7	0	0	0	0	0	0	1	0	0	0	0	0	0	CRPPA
ENST00000399310.3	0	0	0	0	0	0	1	0	0	0	0	0	0	CRPPA
ENST00000676325.1	0	0	0	0	0	0	1	0	0	0	0	0	0	CRPPA
ENST00000675257.1	0	0	0	0	0	0	1	0	0	0	0	0	0	CRPPA
ENST00000258729.8	1	0	1	0	0	0	0	0	0	1	0	1	0	IGF2BP3
ENST00000619562.4	1	0	1	0	0	0	0	0	0	1	0	1	0	IGF2BP3
ENST00000283928.10	6	0	0	0	0	0	0	0	0	0	0	0	0	JAZF1
ENST00000265394.10	1	0	0	0	0	0	0	0	0	0	0	0	0	CPVL
ENST00000396276.7	1	0	0	0	0	0	0	0	0	0	0	0	0	CPVL
ENST00000409850.5	1	0	0	0	0	0	0	0	0	0	0	0	0	CPVL
ENST00000598361.4	3	2	0	3	4	0	3	0	0	0	0	1	0	ENSG00000281039
ENST00000434399.5	3	2	0	3	4	0	3	0	0	0	0	1	0	GARS1-DT
ENST00000578293.6	3	2	0	3	4	0	3	0	0	0	0	1	0	GARS1-DT
ENST00000580902.5	3	2	0	3	4	0	3	0	0	0	0	1	0	GARS1-DT
ENST00000396191.6	0	0	0	0	0	0	0	0	0	0	0	0	0	PDE1C
ENST00000321453.12	0	0	0	0	0	0	0	0	0	0	0	0	0	PDE1C
ENST00000396193.5	0	0	0	0	0	0	0	0	0	0	0	0	0	PDE1C
ENST00000396184.7	0	0	0	0	0	0	0	0	0	0	0	0	0	PDE1C
ENST00000396182.6	0	0	0	0	0	0	0	0	0	0	0	0	0	PDE1C
ENST00000297161.6	0	0	0	0	0	0	0	0	0	0	0	0	0	BMPER
ENST00000650544.1	0	0	0	0	0	0	0	0	0	0	0	0	0	BMPER
ENST00000648392.1	0	0	0	0	0	0	0	0	0	0	0	0	0	BMPER
ENST00000649409.2	0	0	0	0	0	0	0	0	0	0	0	0	0	BMPER
ENST00000648848.1	0	0	0	0	0	0	0	0	0	0	0	0	0	BMPER
ENST00000648445.1	0	0	0	0	0	0	0	0	0	0	0	0	0	BMPER
ENST00000648856.1	0	0	0	0	0	0	0	0	0	0	0	0	0	BMPER
ENST00000690478.1	0	0	0	0	1	0	0	0	0	0	1	1	0	ENSG00000291133
ENST00000310758.9	1	0	0	0	0	0	0	0	0	0	0	0	0	ELMO1
ENST00000442504.5	1	0	0	0	0	0	0	0	0	0	0	0	0	ELMO1
ENST00000448602.5	1	0	0	0	0	0	0	0	0	0	0	0	0	ELMO1
ENST00000340829.10	0	0	0	0	0	0	0	0	0	0	0	0	0	CDK13
ENST00000181839.10	0	0	0	0	0	0	0	0	0	0	0	0	0	CDK13
ENST00000401647.7	0	0	0	0	0	0	0	0	0	0	0	0	0	SUGCT
ENST00000628514.3	0	0	0	0	0	0	0	0	0	0	0	0	0	SUGCT
ENST00000335693.9	0	0	0	0	0	0	0	0	0	0	0	0	0	SUGCT
ENST00000265523.9	0	0	0	0	0	0	0	1	0	0	0	0	0	BLVRA
ENST00000402924.5	0	0	0	0	0	0	0	1	0	0	0	0	0	BLVRA
ENST00000289672.7	0	0	0	0	0	0	0	0	0	0	0	0	0	PKD1L1
ENST00000685709.1	0	0	0	0	0	0	0	0	0	0	0	0	0	PKD1L1
ENST00000690269.1	0	0	0	0	0	0	0	0	0	0	0	0	0	PKD1L1
ENST00000304842.6	0	0	0	0	0	0	0	0	0	0	0	0	0	TPST1
ENST00000649664.1	0	0	0	0	0	0	0	0	0	0	0	0	0	TPST1
ENST00000285871.5	0	0	0	0	0	0	0	0	0	0	0	0	0	CCDC146
ENST00000519748.5	0	0	0	0	0	0	0	0	0	0	0	0	0	MAGI2
ENST00000649225.1	0	0	0	0	0	0	0	0	0	0	0	0	0	GNAI1
ENST00000435819.5	0	0	0	0	0	0	0	0	0	0	0	0	0	CD36
ENST00000265362.9	0	0	0	0	0	0	0	0	0	0	0	0	0	SEMA3A
ENST00000436949.5	0	0	0	0	0	0	0	0	0	0	0	0	0	SEMA3A
ENST00000394654.4	0	0	0	0	0	0	0	0	0	0	0	1	0	RUNDC3B
ENST00000338056.7	0	0	0	0	0	0	0	0	0	0	0	1	0	RUNDC3B
ENST00000493037.5	0	0	0	0	0	0	0	0	0	0	0	1	0	RUNDC3B
ENST00000380050.8	0	0	0	0	0	0	0	0	0	0	0	0	0	CDK14
ENST00000265741.7	0	0	0	0	0	0	0	0	0	0	0	0	0	CDK14
ENST00000406263.5	0	0	0	0	0	0	0	0	0	0	0	0	0	CDK14
ENST00000436577.3	0	0	0	0	0	0	0	0	0	0	0	0	0	CDK14
ENST00000433360.6	2	0	0	0	0	0	0	0	0	0	0	0	0	PPP1R9A
ENST00000340694.8	2	0	0	0	0	0	0	0	0	0	0	0	0	PPP1R9A
ENST00000424654.5	2	0	0	0	0	0	0	0	0	0	0	0	0	PPP1R9A
ENST00000433881.5	2	0	0	0	0	0	0	0	0	0	0	0	0	PPP1R9A
ENST00000456331.6	2	0	0	0	0	0	0	0	0	0	0	0	0	PPP1R9A
ENST00000289495.7	2	0	0	0	0	0	0	0	0	0	0	0	0	PPP1R9A
ENST00000537881.5	0	0	0	0	0	0	0	0	0	0	0	0	0	DYNC1I1
ENST00000447467.6	0	0	0	0	0	0	0	0	0	0	0	0	0	DYNC1I1
ENST00000324972.10	0	0	0	0	0	0	0	0	0	0	0	0	0	DYNC1I1
ENST00000630942.2	0	0	0	0	0	0	0	0	0	0	0	0	0	DYNC1I1
ENST00000437599.5	0	0	0	0	0	0	0	0	0	0	0	0	0	DYNC1I1
ENST00000359388.8	0	0	0	0	0	0	0	0	0	0	0	0	0	DYNC1I1
ENST00000457059.2	0	0	0	0	0	0	0	0	0	0	0	0	0	DYNC1I1
ENST00000265631.10	0	0	0	0	0	0	0	0	0	0	0	0	0	SLC25A13
ENST00000416240.6	0	0	0	0	0	0	0	0	0	0	0	0	0	SLC25A13
ENST00000440067.4	0	0	0	0	0	0	0	0	0	0	0	0	0	FBXL13
ENST00000313221.8	0	0	0	0	0	0	0	0	0	0	0	0	0	FBXL13
ENST00000297431.9	16	0	0	0	0	0	0	0	0	0	0	0	0	ORC5
ENST00000447452.6	16	0	0	0	0	0	0	0	0	0	0	0	0	ORC5
ENST00000265717.5	0	0	0	0	0	0	0	0	0	0	0	0	0	PRKAR2B
ENST00000706581.1	0	0	0	0	0	0	0	0	0	0	0	0	0	PRKAR2B
ENST00000652784.1	0	0	0	0	0	0	0	0	0	0	0	0	0	LINC03076
ENST00000297145.9	0	0	0	0	0	0	0	0	0	0	0	0	0	BMT2
ENST00000393486.6	8	0	0	0	0	0	0	0	0	0	0	0	0	MDFIC
ENST00000265440.12	0	0	0	0	0	0	0	0	0	0	0	0	0	TFEC
ENST00000320239.11	0	0	0	0	0	0	0	0	0	0	0	0	0	TFEC
ENST00000393485.5	0	0	0	0	0	0	0	0	0	0	0	0	0	TFEC
ENST00000484212.5	0	0	0	0	0	0	0	0	0	0	0	0	0	TFEC
ENST00000318493.11	0	0	0	0	0	0	0	2	0	0	0	1	0	MET
ENST00000397752.8	0	0	0	0	0	0	0	2	0	0	0	1	0	MET
ENST00000310396.10	0	0	0	0	0	0	0	0	0	0	0	0	0	CPED1
ENST00000450913.6	0	0	0	0	0	0	0	0	0	0	0	0	0	CPED1
ENST00000423795.5	0	0	0	0	0	0	0	0	0	0	0	0	0	CPED1
ENST00000223026.9	0	0	0	0	0	0	0	0	0	0	0	0	0	HYAL4
ENST00000476325.5	0	0	0	0	0	0	0	0	0	0	0	0	0	HYAL4
ENST00000357628.8	16	0	0	0	0	0	0	0	0	0	0	1	1	POT1
ENST00000393329.5	16	0	0	0	0	0	0	0	0	0	0	1	1	POT1
ENST00000653241.1	16	0	0	0	0	0	0	0	0	0	0	1	1	POT1
ENST00000664366.1	16	0	0	0	0	0	0	0	0	0	0	1	1	POT1
ENST00000655761.1	16	0	0	0	0	0	0	0	0	0	0	1	1	POT1
ENST00000668382.1	16	0	0	0	0	0	0	0	0	0	0	1	1	POT1
ENST00000654766.1	16	0	0	0	0	0	0	0	0	0	0	1	1	POT1
ENST00000667793.1	2	0	0	0	0	0	0	0	0	0	0	0	0	POT1-AS1
ENST00000453342.5	2	0	0	0	0	0	0	0	0	0	0	0	0	POT1-AS1
ENST00000425248.5	0	0	0	0	0	0	0	0	0	0	0	0	0	COPG2
ENST00000330992.8	0	0	0	0	0	0	0	0	0	0	0	0	0	COPG2
ENST00000253861.5	2	0	0	0	0	0	0	0	0	0	0	0	0	EXOC4
ENST00000439694.5	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000234352
ENST00000453654.6	0	0	0	0	0	0	0	0	0	0	0	0	0	DGKI
ENST00000614521.2	0	0	0	0	0	0	0	0	0	0	0	0	0	DGKI
ENST00000288490.9	0	0	0	0	0	0	0	0	0	0	0	0	0	DGKI
ENST00000424189.6	0	0	0	0	0	0	0	0	0	0	0	0	0	DGKI
ENST00000446122.5	0	0	0	0	0	0	0	0	0	0	0	0	0	DGKI
ENST00000343526.9	3	0	0	0	0	0	0	0	0	0	0	0	0	TRIM24
ENST00000415680.6	3	0	0	0	0	0	0	0	0	0	0	0	0	TRIM24
ENST00000401878.8	7	0	0	0	0	0	0	0	0	0	0	0	0	RBM33
ENST00000353442.10	4	0	0	0	0	0	0	0	0	0	0	0	0	LMBR1
ENST00000257659.12	2	1	2	0	0	3	4	2	2	4	8	5	3	GTPBP10
ENST00000222511.11	2	1	2	0	0	3	4	2	2	4	8	5	3	GTPBP10
ENST00000626700.1	16	0	0	0	0	0	0	0	0	0	0	0	0	ORC5
ENST00000648242.1	3	0	2	1	0	0	0	0	2	1	1	1	0	MKLN1-AS
ENST00000655177.1	3	0	2	1	0	0	0	0	2	1	1	1	0	MKLN1-AS
ENST00000476279.5	2	0	0	0	0	0	0	1	0	0	0	1	1	NDUFB2
ENST00000461457.1	2	0	0	0	0	0	0	1	0	0	0	1	1	NDUFB2
ENST00000465582.5	4	1	3	2	1	1	2	3	0	2	2	2	3	SSBP1
ENST00000546910.6	0	0	0	0	0	0	0	0	0	0	0	0	0	CLEC5A
ENST00000551012.6	0	0	0	0	0	0	0	0	0	0	0	0	0	CLEC5A
ENST00000287912.7	7	0	0	0	0	0	0	0	0	0	0	0	0	RBM33
ENST00000392759.7	7	0	0	0	0	0	0	0	0	0	0	0	0	RBM33
ENST00000635120.2	0	0	0	0	0	0	0	0	0	0	0	0	0	CSMD1
ENST00000400186.7	0	0	0	0	0	0	0	0	0	0	0	0	0	CSMD1
ENST00000602723.5	0	0	0	0	0	0	0	0	0	0	0	0	0	CSMD1
ENST00000520002.5	0	0	0	0	0	0	0	0	0	0	0	0	0	CSMD1
ENST00000602557.5	0	0	0	0	0	0	0	0	0	0	0	0	0	CSMD1
ENST00000297737.11	0	0	0	0	0	0	0	0	0	0	0	0	0	ZMAT4
ENST00000315769.11	0	0	0	0	0	0	0	0	0	0	0	0	0	ZMAT4
ENST00000645793.1	0	0	0	0	0	0	0	0	0	0	0	0	0	EYA1
ENST00000647540.1	0	0	0	0	0	0	0	0	0	0	0	0	0	EYA1
ENST00000643681.1	0	0	0	0	0	0	0	0	0	0	0	0	0	EYA1
ENST00000644229.1	0	0	0	0	0	0	0	0	0	0	0	0	0	EYA1
ENST00000644712.1	0	0	0	0	0	0	0	0	0	0	0	0	0	EYA1
ENST00000519936.2	0	0	0	0	0	0	1	0	0	0	0	1	0	ZNF704
ENST00000327835.7	0	0	0	0	0	0	1	0	0	0	0	1	0	ZNF704
ENST00000523719.5	0	0	0	0	0	0	0	0	0	0	0	0	0	SLC26A7
ENST00000617078.3	0	0	0	0	0	0	0	0	0	0	0	0	0	SLC26A7
ENST00000617233.2	0	0	0	0	0	0	0	0	0	0	0	0	0	SLC26A7
ENST00000617590.1	0	0	0	0	0	0	0	0	0	0	1	0	0	STK3
ENST00000419617.7	0	0	0	0	0	0	0	0	0	0	1	0	0	STK3
ENST00000523601.5	0	0	0	0	0	0	0	0	0	0	1	0	0	STK3
ENST00000357162.7	2	0	0	0	0	0	0	0	0	0	0	0	0	VPS13B
ENST00000358544.7	2	0	0	0	0	0	0	0	0	0	0	0	0	VPS13B
ENST00000311028.4	9	0	0	0	0	0	0	0	0	0	0	0	0	NCALD
ENST00000395923.5	9	0	0	0	0	0	0	0	0	0	0	0	0	NCALD
ENST00000521599.5	9	0	0	0	0	0	0	0	0	0	0	0	0	NCALD
ENST00000395601.7	6	0	0	0	0	0	0	0	0	0	0	0	0	SNTB1
ENST00000517992.2	6	0	0	0	0	0	0	0	0	0	0	0	0	SNTB1
ENST00000666042.1	1	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000247134
ENST00000666221.1	1	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000247134
ENST00000541342.2	1	0	0	0	0	0	0	0	0	0	0	0	0	SPIDR
ENST00000518074.5	1	0	0	0	0	0	0	0	0	0	0	0	0	SPIDR
ENST00000297423.9	1	0	0	0	0	0	0	0	0	0	0	0	0	SPIDR
ENST00000361421.2	8	0	0	0	0	0	0	0	0	0	0	0	0	TOX
ENST00000519846.5	0	0	0	0	0	0	0	0	0	0	0	0	0	CLVS1
ENST00000325897.5	0	0	0	0	0	0	0	0	0	0	0	0	0	CLVS1
ENST00000518592.5	0	0	0	0	0	0	0	0	0	0	0	0	0	CLVS1
ENST00000647843.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000285579
ENST00000522519.5	0	0	0	0	0	0	0	0	0	0	0	0	0	MSC-AS1
ENST00000653074.1	0	0	0	0	0	0	0	0	0	0	0	0	0	MSC-AS1
ENST00000519751.6	0	0	0	0	0	0	0	0	0	0	0	0	0	MSC-AS1
ENST00000670333.1	0	0	0	0	0	0	0	0	0	0	0	0	0	MSC-AS1
ENST00000522695.5	1	0	0	0	0	0	0	0	0	0	0	0	0	STAU2
ENST00000524300.6	1	0	0	0	0	0	0	0	0	0	0	0	0	STAU2
ENST00000523558.5	1	0	0	0	0	0	0	0	0	0	0	0	0	STAU2
ENST00000521210.5	1	0	0	0	0	0	0	0	0	0	0	0	0	STAU2
ENST00000355780.9	1	0	0	0	0	0	0	0	0	0	0	0	0	STAU2
ENST00000519961.5	1	0	0	0	0	0	0	0	0	0	0	0	0	STAU2
ENST00000521727.5	1	0	0	0	0	0	0	0	0	0	0	0	0	STAU2
ENST00000521451.5	1	0	0	0	0	0	0	0	0	0	0	0	0	STAU2
ENST00000522509.5	1	0	0	0	0	0	0	0	0	0	0	0	0	STAU2
ENST00000517542.5	1	0	0	0	0	0	0	0	0	0	0	0	0	STAU2
ENST00000523442.5	809	423	358	569	890	339	601	841	485	506	605	1002	877	MIR2052HG
ENST00000523118.5	809	423	358	569	890	339	601	841	485	506	605	1002	877	MIR2052HG
ENST00000276585.9	21	0	0	0	0	0	0	0	0	0	0	0	0	MRPS28
ENST00000522938.5	21	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000276418
ENST00000521434.5	21	0	0	0	0	0	0	0	0	0	0	0	0	MRPS28
ENST00000521605.1	21	0	0	0	0	0	0	0	0	0	0	0	0	MRPS28
ENST00000688654.1	0	0	0	0	0	0	0	0	0	0	0	0	0	PARAIL
ENST00000661105.1	0	0	0	0	0	0	0	0	0	0	0	0	0	PARAIL
ENST00000685145.1	0	0	0	0	0	0	0	0	0	0	0	0	0	PARAIL
ENST00000519655.6	0	0	0	0	0	0	0	0	0	0	0	0	0	PARAIL
ENST00000685787.1	0	0	0	0	0	0	0	0	0	0	0	0	0	PARAIL
ENST00000417640.7	0	0	0	0	0	0	0	0	0	0	0	0	0	NECAB1
ENST00000309536.6	0	0	0	0	0	0	0	0	0	0	0	0	0	SLC26A7
ENST00000276609.8	0	0	0	0	0	0	0	0	0	0	0	0	0	SLC26A7
ENST00000220763.10	4	0	0	0	0	0	0	0	0	0	0	0	0	CPQ
ENST00000520539.6	24	0	0	0	0	0	0	0	0	0	0	0	0	UBR5
ENST00000220959.8	24	0	0	0	0	0	0	0	0	0	0	0	0	UBR5
ENST00000521922.5	24	0	0	0	0	0	0	0	0	0	0	0	0	UBR5
ENST00000239690.9	1	0	0	0	0	0	0	0	0	0	0	0	0	NUDCD1
ENST00000678094.1	1	0	0	0	0	0	0	0	0	0	0	0	0	NUDCD1
ENST00000427660.6	1	0	0	0	0	0	0	0	0	0	0	0	0	NUDCD1
ENST00000378402.10	0	0	0	0	0	0	0	0	0	0	0	0	0	PKHD1L1
ENST00000314393.6	8	1	0	0	1	0	0	1	0	0	0	2	0	ZHX2
ENST00000287437.8	2	2	0	1	0	0	0	0	0	0	0	0	0	NSMCE2
ENST00000522563.5	2	2	0	1	0	0	0	0	0	0	0	0	0	NSMCE2
ENST00000517315.1	2	2	0	1	0	0	0	0	0	0	0	0	0	NSMCE2
ENST00000620350.5	0	0	0	0	0	0	0	0	0	0	0	0	0	DNAAF11
ENST00000519595.5	0	0	0	0	0	0	0	0	0	0	0	0	0	DNAAF11
ENST00000518642.5	0	0	0	0	0	0	0	0	0	0	0	0	0	DNAAF11
ENST00000250173.5	0	0	0	0	0	0	0	0	0	0	0	0	0	DNAAF11
ENST00000520356.5	0	0	0	0	0	0	1	0	0	0	0	0	0	ZFAT
ENST00000377838.8	0	0	0	0	0	0	1	0	0	0	0	0	0	ZFAT
ENST00000520727.5	0	0	0	0	0	0	1	0	0	0	0	0	0	ZFAT
ENST00000429442.6	0	0	0	0	0	0	1	0	0	0	0	0	0	ZFAT
ENST00000520214.5	0	0	0	0	0	0	1	0	0	0	0	0	0	ZFAT
ENST00000523399.5	0	0	0	0	0	0	1	0	0	0	0	0	0	ZFAT
ENST00000438773.4	1	0	0	0	0	0	0	0	0	0	0	0	0	TRAPPC9
ENST00000648948.2	1	0	0	0	0	0	0	0	0	0	0	0	0	TRAPPC9
ENST00000522684.5	0	0	0	0	0	0	0	0	0	0	0	0	0	PTK2
ENST00000696786.1	0	0	0	0	0	0	0	0	0	0	0	0	0	PTK2
ENST00000395218.3	0	0	0	0	0	0	0	0	0	0	0	0	0	PTK2
ENST00000517887.5	0	0	0	0	0	0	0	0	0	0	0	0	0	PTK2
ENST00000521059.5	0	0	0	0	0	0	0	0	0	0	0	0	0	PTK2
ENST00000340930.7	0	0	0	0	0	0	0	0	0	0	0	0	0	PTK2
ENST00000519419.5	0	0	0	0	0	0	0	0	0	0	0	0	0	PTK2
ENST00000324849.9	2	3	0	0	0	0	0	0	0	2	1	2	0	VPS37A
ENST00000521829.5	2	3	0	0	0	0	0	0	0	2	1	2	0	VPS37A
ENST00000379644.9	2	0	4	0	3	4	0	2	1	5	3	0	6	HGSNAT
ENST00000521576.1	2	0	4	0	3	4	0	2	1	5	3	0	6	HGSNAT
ENST00000448384.3	0	0	0	0	0	0	0	0	0	0	0	0	0	LRRC69
ENST00000343709.7	0	0	0	0	0	0	0	0	0	0	0	0	0	LRRC69
ENST00000684064.1	3	0	0	0	0	1	1	0	0	0	0	0	0	TMEM67
ENST00000453906.6	3	0	0	0	0	1	1	0	0	0	0	0	0	TMEM67
ENST00000683362.1	3	0	0	0	0	1	1	0	0	0	0	0	0	TMEM67
ENST00000682036.1	3	0	0	0	0	1	1	0	0	0	0	0	0	TMEM67
ENST00000453321.8	3	0	0	0	0	1	1	0	0	0	0	0	0	TMEM67
ENST00000409623.8	3	0	0	0	0	1	1	0	0	0	0	0	0	TMEM67
ENST00000520680.2	3	0	0	0	0	1	1	0	0	0	0	0	0	TMEM67
ENST00000452276.6	3	0	0	0	0	1	1	0	0	0	0	0	0	TMEM67
ENST00000521517.6	3	0	0	0	0	1	1	0	0	0	0	0	0	TMEM67
ENST00000430223.7	0	0	0	0	0	0	0	0	0	1	0	0	0	NIPAL2
ENST00000341166.3	0	0	0	0	0	0	0	0	0	1	0	0	0	NIPAL2
ENST00000424843.6	2	0	0	0	0	0	0	0	0	0	0	0	0	LRP12
ENST00000276654.10	2	0	0	0	0	0	0	0	0	0	0	0	0	LRP12
ENST00000381196.9	0	0	0	0	0	0	0	0	0	0	0	0	0	PTPRD
ENST00000463477.5	0	0	0	0	0	0	0	0	0	0	0	0	0	PTPRD
ENST00000380916.9	0	0	0	0	0	0	0	0	0	0	0	0	0	ZDHHC21
ENST00000380701.8	1	0	0	0	0	0	0	0	0	0	0	0	0	CCDC171
ENST00000380249.5	0	0	0	0	0	0	0	0	0	0	0	0	0	FOCAD
ENST00000338382.11	0	0	0	0	0	0	0	0	0	0	0	0	0	FOCAD
ENST00000698399.1	0	0	0	0	0	0	0	0	0	0	0	0	0	LINGO2
ENST00000379992.6	0	0	0	0	0	0	0	0	0	0	0	0	0	LINGO2
ENST00000698400.1	0	0	0	0	0	0	0	0	0	0	0	0	0	LINGO2
ENST00000698401.1	0	0	0	0	0	0	0	0	0	0	0	0	0	LINGO2
ENST00000698402.1	0	0	0	0	0	0	0	0	0	0	0	0	0	LINGO2
ENST00000698403.1	0	0	0	0	0	0	0	0	0	0	0	0	0	LINGO2
ENST00000379883.3	0	0	0	0	0	0	0	0	0	0	0	0	0	RIGI
ENST00000715270.1	0	0	0	0	0	0	0	0	0	0	0	0	0	RIGI
ENST00000715271.1	0	0	0	0	0	0	0	0	0	0	0	0	0	RIGI
ENST00000681750.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000288684
ENST00000679859.1	0	0	0	0	0	0	0	0	0	0	0	0	0	RIGI
ENST00000594708.1	2	0	0	0	0	0	0	0	0	0	0	0	0	SMC5-DT
ENST00000357533.7	0	0	0	0	0	0	0	0	0	0	0	0	0	TRPM3
ENST00000341700.7	0	0	0	0	0	0	0	0	0	1	0	0	0	GNA14
ENST00000375835.9	0	0	0	0	0	0	0	0	0	0	0	0	0	SHC3
ENST00000395211.6	0	0	0	1	1	0	0	0	2	0	0	0	0	TMOD1
ENST00000259365.9	0	0	0	1	1	0	0	0	2	0	0	0	0	TMOD1
ENST00000259455.4	0	0	0	0	0	0	0	0	0	0	0	0	0	GABBR2
ENST00000277225.10	0	0	0	0	0	0	0	0	0	0	0	0	0	ZNF462
ENST00000374530.8	0	0	0	0	0	0	0	0	0	0	0	0	0	PALM2AKAP2
ENST00000302798.7	0	0	0	0	0	0	0	0	0	0	0	0	0	PALM2AKAP2
ENST00000373624.6	1	0	0	0	0	0	0	0	0	0	0	0	0	DENND1A
ENST00000394215.7	1	0	0	0	0	0	0	0	0	0	0	0	0	DENND1A
ENST00000373620.7	1	0	0	0	0	0	0	0	0	0	0	0	0	DENND1A
ENST00000373618.1	1	0	0	0	0	0	0	0	0	0	0	0	0	DENND1A
ENST00000356521.9	0	1	0	4	2	2	4	7	1	1	0	6	5	ZNG1A
ENST00000377400.8	0	1	0	4	2	2	4	7	1	1	0	6	5	ZNG1A
ENST00000314367.14	0	1	0	4	2	2	4	7	1	1	0	6	5	ZNG1A
ENST00000613508.4	0	1	0	4	2	2	4	7	1	1	0	6	5	ZNG1A
ENST00000382447.8	0	1	0	4	2	2	4	7	1	1	0	6	5	ZNG1A
ENST00000432829.7	4	0	0	0	0	0	0	0	0	0	0	1	0	DOCK8
ENST00000382329.2	4	0	0	0	0	0	0	0	0	0	0	1	0	DOCK8
ENST00000667661.1	0	0	0	0	0	0	0	0	0	0	0	0	0	VLDLR-AS1
ENST00000382004.7	4	0	0	0	0	0	0	0	0	0	0	0	0	RFX3
ENST00000617270.5	4	0	0	0	0	0	0	0	0	0	0	0	0	RFX3
ENST00000358730.6	4	0	0	0	0	0	0	0	0	0	0	0	0	RFX3
ENST00000302303.5	4	0	0	0	0	0	0	0	0	0	0	0	0	RFX3
